66,be_sleepy_irritable_or_confused_for_up_to_1_hour_afterwards
67,be_white_red_skin-coloured_or_darker_than_the_surrounding_skin
68,become_stiff_and_twitch_shake_or_have_jerking_movements
69,become_unconscious
70,becoming_irritable
71,becoming_stiff
72,being_drowsy_or_irritable
73,being_sick
74,being_sick_during_feeding
75,being_sick_vomiting
76,being_sleepier_than_normal_or_difficult_to_wake
77,being_very_thirsty
78,bites_on_arms
79,bites_on_face
80,bites_on_neck
81,blackheads
82,bleed_through_to_your_clothes_or_bedding
83,bleeding_around_foreskin
84,bleeding_from_your_ears_eyes_nose_or_mouth
85,bleeding_or_a_thick_discharge_from_under_the_foreskin_or_an_unpleasant_smell_balanitis
86,bleeding_or_bruising_easily
87,bleeding_or_passing_slime_mucus_from_your_bottom
88,bleeding_when_pooing
89,blinking_a_lot
90,blisters_or_a_rash_on_your_eyelid_or_the_skin_around_your_eye
91,bloating
92,bloating_and_farting
93,bloating_and_farting_flatulence
94,bloating_and_feeling_sick
95,bloating_heaviness_fullness_in_stomach
96,blocked_or_runny_nose
97,blood_in_pee_during_period
98,blood_in_poo
99,blood_in_poo_during_period
100,blood_in_urine
101,blood_in_your_poo
102,blood_on_toilet_paper
103,bloody_diarrhoea
104,blotchy_rash_made_up_of_flat_or_slightly_raised_spots_this_can_affect_large_areas_of_your_body
105,blotchy_skin
106,blue_grey_pale_or_blotchy_skin_lips_or_tongue_on_brown_or_black_skin_this_may_be_noticeable_under_the_nails_or_around_the_eyes
107,blue_gums
108,blue_lips
109,blue_skin
110,blue_tongue
111,blurred_vision
112,blurred_vision_or_other_changes_to_your_eyesight
113,blurry
114,body_aches_and_pains
115,body_jerking
116,bone_sticking_out_of_skin
117,breast_warm_or_red
118,breath_that_smells_fruity_like_pear_drop_sweets_or_nail_polish_remover
119,breathing_deeply
120,breathing_more_deeply_than_usual
121,breathing_more_quickly
122,breathing_problems_not_being_able_to_breathe_through_their_mouth
123,breathing_very_fast
124,breathlessness
125,breathlessness_after_activity_or_at_rest
126,bright_red_blood
127,bright_red_blood_after_you_poo
128,bringing_food_back_up_sometimes_through_the_nose
129,bringing_their_knees_up_to_their_stomach_or_arching_their_back
130,bringing_up_milk
131,brown_or_reddish-brown_blood
132,bruised
133,bruising_around_eyes
134,bruising_on_skin
135,build-up_of_fat_on_the_back_of_your_neck_and_shoulders_buffalo_hump
136,burn_or_feel_gritty
137,burning_pain_which_often_starts_as_itching
138,burping_and_farting
139,change_in_bowel_habits
140,change_to_colour_of_discharge
141,changed_shape
142,changes_in_behaviour_such_as_acting_confused_or_agitated_delirium
143,changes_in_personality_and_behaviour
144,changes_in_your_mood_such_as_being_withdrawn_anxious_or_depressed
145,changes_to_your_eyesight_such_as_blurred_vision
146,changes_to_your_mood_personality_or_behaviour
147,changes_to_your_vision
148,chest_and_muscle_pain
149,chest_or_back_feel_hotter_than_usual
150,chest_pain
151,chest_pain_a_feeling_of_pressure_heaviness_tightness_or_squeezing_across_your_chest
152,chest_pain_angina
153,chest_pain_or_discomfort
154,chest_pain_when_coughing
155,chesty_cough
156,clear_fluid_blood_or_pus_leaking_from_your_ear
157,clenching_their_fists
158,clubbed_fingertips
159,cobwebs
160,cold_skin
161,cold_skin_and_sweating
162,collapsing
163,confused_feeling
164,confusion
165,confusion_or_disorientation
166,confusion_or_drowsiness
167,constantly_blocked_nose
168,constipation
169,cough
170,coughing
171,coughing_or_choking_when_eating_or_drinking
172,coughing_or_wheezing
173,coughing_up_blood
174,coughing_up_green_or_yellow_mucus
175,coughing_wheezing_breathlessness_noisy_breathing_or_a_hoarse_voice
176,coughing_when_feeding
177,coughs
178,covering_1_eye_with_their_hand
179,crackling_feeling_in_ears
180,cramps_in_the_arms_legs_and_stomach
181,criticising_drinking
182,crunching_or_crackling_sound
183,cry_and_then_silent_holding_breath
184,crying
185,cysts
186,dark_brown_pee
187,dark_pee_and_tarry-looking_poo
188,dark_yellow_strong-smelling_pee
189,deep_burning_pain_after_pooing
190,dementia
191,dental_problems_missing_or_crowded_teeth
192,depression_and_mood_swings
193,diarrhoea
194,diarrhoea_and_stomach_pain
195,diarrhoea_or_constipation
196,diarrhoea_or_stomach_pain
197,difficult_to_move
198,difficult_to_wake
199,difficult_to_walk_on
200,difficulties_with_planning_and_organisation
201,difficulty_breathing
202,difficulty_breathing_babies_may_make_grunting_noises
203,difficulty_breathing_through_nose
204,difficulty_catching_or_throwing
205,difficulty_controlling_the_volume_of_your_voice_making_you_talk_too_loudly_or_quietly
206,difficulty_emptying_bladder
207,difficulty_getting_pregnant
208,difficulty_getting_to_sleep_or_staying_asleep_which_can_make_you_feel_very_tired_fatigue
209,difficulty_hearing
210,difficulty_hearing_on_the_phone
211,difficulty_hearing_other_people_clearly_and_misunderstanding_what_they_say_especially_in_noisy_places
212,difficulty_moving_hip_and_leg
213,difficulty_moving_your_mouth_tongue_or_lips
214,difficulty_opening_your_mouth_and_chewing_food
215,difficulty_pull_back_foreskin
216,difficulty_sleeping
217,difficulty_speaking
218,difficulty_starting_to_pee
219,difficulty_swallowing
220,difficulty_walking_and_keeping_balance
221,difficulty_with_fast_talkers
222,difficulty_with_people_speaking_in_noisy_places
223,difficulty_with_people_with_strong_accents
224,difficulty_with_planning_and_understanding
225,difficulty_with_similar_sounding_words
226,difficulty_with_spoken_instructions
227,discharge_running_out_of_the_ear
228,discharge_that_is_not_usual_for_you
229,disorders_that_affect_co-ordination_balance_and_speech_ataxia
230,disturbed_sleep
231,dizziness
232,dizzy_feeling
233,do_not_react_to_some_sounds
234,do_not_usually_cause_any_problems
235,drooling
236,drooping_and_swelling_in_the_eyelid_on_the_same_side_as_the_pain
237,drooping_corner_of_mouth
238,drooping_eyelid
239,drowsiness
240,dry_eyes_or_feeling_like_dirt_or_grit_in_them
241,dry_mouth
242,dry_or_watering_eye
243,dull_feeling
244,during_sex
245,during_your_period
246,ear_infection
247,earache
248,earache_or_a_feeling_that_your_ears_are_blocked
249,earache_or_ear_pain
250,ears
251,eating_very_little_food
252,excessive_farting
253,excessive_sweating_and_skin_becoming_pale_and_clammy_or_getting_a_heat_rash_but_a_change_in_skin_colour_can_be_harder_to_see_on_brown_and_black_skin
254,exercising_too_much
255,extreme_fatigue
256,extreme_tiredness
257,eye_pain
258,eyelids_sticking_together_in_morning
259,eyelids_that_droop_or_get_more_hooded_as_you_get_older
260,eyes_hurt_when_looking_at_bright_lights
261,eyes_pointing_in_different_directions
262,eyes_sticking_out_more_than_usual
263,face_neck_and_shoulder_pain
264,face_sweating
265,fail_to_do_what_was_expected_as_result_of_drinking
266,faint_for_1_or_2_minutes
267,fainting
268,fall_asleep_during_the_day
269,farting
270,farting_flatulence
271,fast_breathing_or_heartbeat
272,fast_or_irregular_heartbeats_heart_palpitations
273,fast_or_slow_heartbeat_or_chest_pain
274,feel_bad_about_drinking
275,feel_guilty
276,feel_hotter_than_usual_when_you_touch_their_back_or_chest
277,feel_like_you_havent_fully_emptied_your_bowels
278,feel_should_cut_down_on_drinking
279,feel_sick_nausea
280,feel_soft_or_firm
281,feel_sweaty
282,feel_tired_or_short_of_breath_a_lot
283,feel_touch_or_movement_in_your_body_that_is_not_real_like_bugs_are_crawling_on_your_skin_or_your_internal_organs_are_moving_around.
284,feel_very_tired_and_weak
285,feeling_cold_tired_or_dizzy
286,feeling_confused
287,feeling_disconnected_from_yourself_and_the_world_around_you
288,feeling_disoriented_and_confused
289,feeling_dizzy
290,feeling_dizzy_or_lightheaded
291,feeling_dizzy_or_sick
292,feeling_extremely_tired_all_the_time
293,feeling_faint
294,feeling_full_and_bloated
295,feeling_full_sooner_than_usual_you_may_be_unable_to_finish_meals
296,feeling_generally_unwell
297,feeling_lightheaded_or_dizzy
298,feeling_lightheaded_or_fainting
299,feeling_like_something_is_pressing_on_your_head_or_being_tightened_around_it
300,feeling_like_something_is_stuck_in_your_throat
301,feeling_like_something_stuck_in_throat
302,feeling_like_you_still_need_to_poo_after_going_to_the_toilet
303,feeling_little_or_no_physical_pain
304,feeling_of_pressure_or_fullness_inside_the_ear
305,feeling_or_being_sick
306,feeling_or_hearing_crack_if_broken_rib
307,feeling_sick
308,feeling_sick_and_being_sick
309,feeling_sick_nausea
310,feeling_sick_nausea_or_being_sick_vomiting
311,feeling_sick_or_being_sick
312,feeling_that_mucus_is_dripping_down_back_of_throat_postnasal_drip
313,feeling_thirsty
314,feeling_tired
315,feeling_tired_all_the_time
316,feeling_tired_most_of_the_time_and_finding_exercise_exhausting
317,feeling_tired_or_exhausted
318,feeling_tired_or_stressed_from_having_to_concentrate_while_listening
319,feeling_tired_sleepy_or_confused
320,feeling_uncertain_about_who_you_are
321,feeling_unwell
322,feeling_very_tired_or_weak
323,feeling_warm_or_hot
324,feeling_weak
325,feeling_your_heart_racing_fainting_or_feeling_faint
326,feelings_of_frustration_worry_or_low_mood
327,feels_dry_rough_scaly
328,feels_hot_or_cold_to_touch
329,feels_like_band_tightening_around_chest
330,feels_very_unwell
331,few_or_no_tears_when_they_cry
332,finding_difficult_to_feed_or_eat
333,finding_it_hard_to_keep_up_with_a_conversation
334,finding_it_hard_to_swallow_or_breathe
335,finding_your_way_around
336,fishy_smell_after_sex
337,flakes_around_eyelashes
338,floaters_dots_and_lines_or_flashes_of_light_in_your_eye
339,floppy_or_stiff
340,flu-like_symptoms
341,flu-like_symptoms_such_as_tiredness_headache_and_muscle_pains
342,fluttering
343,forehead_is_pointy_or_triangular
344,forgetting_about_certain_time_periods_events_and_personal_information
345,fracture_from_minor_injury
346,fragile_skin_that_breaks_or_bruises_easily
347,frequent_need_to_pee
348,frequent_need_to_swallow_or_cough
349,frequent_severe_headaches
350,frequent_urinary_tract_infections_UTIs
351,frothy_pee
352,generally_feeling_weak
353,get_red_patches_on_your_palms_and_small_spider-like_blood_vessels_on_your_skin_spider_angiomas_above_waist_level
354,giddy
355,go_to_lot_of_effort_to_conceal_flaws
356,going_red_in_the_face
357,grey_ears
358,grey_inside_eyelids
359,grey_palms_of_hands
360,grey_skin
361,grey_skin_on_black_or_brown_skin
362,grey_soles_of_feet
363,grey_under_nails
364,greyish-white_discharge
365,gritty
366,gritty_feeling_in_eyes
367,grunting_noises
368,gulping_after_feeding
369,gums
370,happen_suddenly
371,hard_to_soothe_or_settle_your_baby
372,harder_to_see_on_brown_and_black_skin
373,have_a_temperature_of_38C_or_above
374,have_a_tight_feeling_in_your_chest
375,have_other_symptoms_such_as_shivering_chills_sweating_or_warm_red_skin_this_may_be_harder_to_see_on_black_or_brown_skin
376,have_periods_lasting_more_than_7_days
377,having_a_seizure_or_fit
378,having_multiple_distinct_identities
379,having_tired_eyes
380,having_very_strict_habits_or_routines_around_food
381,head_is_long_and_narrow_like_a_rugby_ball
382,headache
383,headaches
384,headaches_that_happen_at_the_same_time_of_year_or_at_set_times_of_the_day
385,headaches_that_last_between_15_minutes_and_3_hours
386,headaches_that_often_start_at_back_of_neck
387,headaches_that_start_and_stop_quickly_without_warning
388,hear_sounds_or_voices_that_nobody_else_hears
389,hearing_loss
390,hearing_sounds_like_ringing_or_buzzing_tinnitus
391,heartburn
392,heartburn_a_burning_sensation_in_the_middle_of_your_chest
393,heavy_bleeding_during_period
394,heavy_feeling
395,hesitating_a_lot_when_talking_or_speaking_in_short_bursts_instead_of_full_sentences
396,hiccupping_when_feeding
397,high_pitched_rasping_sound_when_breathing_in
398,high_temperature
399,high_temperature_they_feel_hotter_than_usual_if_you_touch_their_neck_back_or_stomach
400,hoarse_voice
401,hot_swollen_red_skin_over_the_affected_joint_redness_may_be_harder_to_see_on_black_or_brown_skin
402,in_black_and_white_or_colour
403,in_men_pain_and_swelling_in_testicles
404,in_the_evening_or_night-time_and_goes_away_by_morning
405,in_the_muscles_not_the_joints
406,in_women_pain_in_stomach_bleeding_after_sex_and_between_periods
407,increased_fat_on_your_chest_and_stomach_but_slim_arms_and_legs
408,increased_sensitivity_to_pain
409,increased_thirst
410,indigestion
411,inflammation_around_joints
412,injury_such_as_getting_hit_on_your_ear
413,intense_eye_pain
414,intense_pelvic_pain
415,intense_toothache_or_pain_in_your_gums
416,irregular_with_skipped_or_extra_beats_ectopic_beats
417,irritable_bowel_syndrome_IBS_a_digestive_condition_that_causes_stomach_pain_and_bloating
418,itch
419,itching_and_irritation_in_and_around_the_ear
420,itching_in_your_ear
421,itchy
422,itchy_eyes
423,itchy_nose
424,itchy_rash_dermatitis_herpetiformis
425,itchy_red_and_watery_eyes
426,itchy_red_or_watery_eyes
427,itchy_skin
428,itchy_skin_or_a_raised_rash_hives
429,itchy_skin_you_may_also_have_a_raised_rash_hives
430,itchy_throat_mouth_nose_and_ears
431,jaundice
432,jaw_pain_while_eating_or_talking
433,joint_pain
434,joint_stiffness
435,joint_tenderness
436,judgement
437,keep_losing_their_balance
438,keeps_vomiting
439,lack_of_energy
440,large_purple_stretch_marks
441,last_for_few_minutes_or_several_hours
442,learning_difficulties
443,less_of_upper_eye_lids_visible
444,lightheaded_or_faint
445,lightheadedness
446,like_something_is_moving_in_your_hair
447,like_youre_spinning_or_things_around_you_are_spinning_vertigo
448,lips
449,listening_to_music_or_watching_TV_with_the_volume_higher_than_other_people_need
450,look_at_self_in_mirrors_a_lot
451,look_or_feel_unwell
452,looking_at_you_sideways_instead_of_facing_forward
453,lose_weight_and_muscle_mass
454,lose_your_appetite
455,losing_awareness_and_staring_blankly_into_space
456,losing_weight_without_trying
457,losing_weight_without_trying_to
458,loss_of_appetite
459,loss_of_appetite_and_weight_loss
460,loss_of_consciousness
461,loss_of_sex_drive_libido
462,loss_of_smell
463,loss_of_taste
464,loss_of_taste_and_smell
465,lots_of_bruises_all_over_your_body
466,loud_noise
467,low_mood
468,lump_or_swelling_in_breast
469,lumps_around_your_anus
470,lying_down
471,making_yourself_sick_or_taking_laxatives_after_you_eat
472,mental_or_behavioural_changes
473,mild_depression
474,mild_swelling
475,mildly_itchy_flaky_or_sticky_eyelids_that_clear_up_by_themselves
476,mood_changes
477,more_of_whites_of_eyes_visible
478,more_painful_when_moving_or_pressing_on_it
479,more_watery_than_normal
480,mouth_ulcers
481,mouth_ulcers_which_can_be_painful
482,moving_or_still
483,moving_your_upper_body
484,mucus_in_your_underwear_or_on_toilet_paper_after_wiping_your_bottom
485,muscle_aches
486,muscle_and_joint_pain
487,muscle_or_joint_pain
488,muscle_stiffness
489,muscle_wasting
490,muscle_weakness
491,narrowing_or_squinting_their_eyes_to_try_to_see_better
492,nausea_and_vomiting
493,neck_and_shoulder_pain_or_stiffness
494,need_a_drink_first_thing_in_morning
495,need_to_change_your_pad_or_tampon_every_1_to_2_hours_or_empty_your_menstrual_cup_more_often_than_is_recommended
496,need_to_use_2_types_of_sanitary_product_together_such_as_a_pad_and_a_tampon
497,needing_to_pee_more_often
498,needing_to_pee_more_often_and_urgently_than_usual
499,nerve_damage_peripheral_neuropathy
500,nodules
501,noisy_breathing
502,noisy_breathing_wheezing
503,nose_changing_shape
504,not_able_to_follow_object_or_person_with_eyes
505,not_able_to_move_one_side_of_face
506,not_able_to_stand_or_put_weight_on_affected_hip_and_leg
507,not_be_able_to_think_or_speak_clearly_or_quickly
508,not_epileptic_seizures
509,not_feeling_as_hungry_as_usual
510,not_gaining_weight
511,not_getting_your_period_or_other_delayed_signs_of_puberty
512,not_had_a_pee_all_day
513,not_had_a_poo_at_least_3_times_during_last_week_or_pooing_less_often_than_usual
514,not_having_many_wet_nappies
515,not_interested_in_feeding
516,not_know_where_they_are_feel_disorientated
517,not_react_to_some_sounds
518,not_respond_or_look_at_you_when_you_talk_to_them
519,not_responding_normally
520,not_settling
521,not_wanting_to_eat
522,noticeable_heartbeats
523,numb
524,numb_hands
525,numbness_or_tingling_if_cyst_affects_spine
526,numbness_weakness_or_pins_and_needles
527,of_people_animals_objects_or_places
528,off-balance
529,on_the_skin_between_the_genitals_and_anus_perineum
530,one_side_of_head_is_flattened_or_bulging_out
531,open_mouth_as_if_going_to_cry_no_sound
532,pain
533,pain_around_your_anus
534,pain_around_your_temples_and_forehead
535,pain_behind_your_eyes
536,pain_burning_or_stinging_when_you_pee
537,pain_during_or_after_sex
538,pain_during_sex
539,pain_in_a_muscle
540,pain_in_arms_when_exercising
541,pain_in_breast
542,pain_in_hip_or_upper_leg
543,pain_in_legs_when_exercising
544,pain_in_lower_stomach_when_bladder_filling_up
545,pain_in_other_parts_of_the_body_it_can_feel_as_if_the_pain_is_spreading_from_your_chest_to_your_arms_usually_the_left_arm_but_it_can_affect_both_arms_jaw_neck_back_and_stomach
546,pain_in_the_lower_left_side_of_your_stomach_abdomen_a_small_number_of_people_get_pain_on_the_right_side
547,pain_in_your_lower_stomach_or_back_pelvic_pain_usually_worse_during_your_period
548,pain_in_your_upper_stomach
549,pain_inside_the_ear
550,pain_low_down_in_your_stomach
551,pain_numbness_or_tingling_in_hands_and_feet
552,pain_on_both_sides_of_your_head_face_or_neck
553,pain_or_discomfort_during_sex
554,pain_or_problems_closing_eyes_or_moving_them_around
555,pain_or_tenderness_around_cheeks
556,pain_or_tenderness_around_eyes
557,pain_or_tenderness_around_forehead
558,pain_or_tenderness_at_the_side_of_your_head_temples_or_on_the_scalp
559,pain_relieved_when_pee
560,pain_that_can_make_you_feel_restless_you_may_want_to_walk_around_or_move_your_body
561,pain_throughout_the_body
562,pain_when_peeing
563,pain_when_peeing_or_a_weak_flow_of_pee
564,pain_when_peeing_or_pooing_during_your_period
565,pain_when_you_pee
566,painful
567,painful_and_swollen
568,painful_back_of_leg
569,painful_bottom
570,painful_erections_which_can_make_having_sex_difficult
571,painful_foot_and_toes
572,painful_jaw
573,painful_periods
574,pains_tingling_or_numbness_in_your_arms_and_legs_poor_circulation
575,pale_or_blue-tinged_skin
576,pale_skin
577,pale_yellow_or_pale_grey_poo
578,papules
579,pass_blood_clots_larger_than_about_2.5cm_the_size_of_a_10p_coin
580,passing_blood_in_stools
581,patches_of_raised_skin_that_may_be_itchy_hives
582,patches_of_white_or_yellow_greasy_scales_on_the_scalp_and_face_that_form_a_crust_which_might_flake_off
583,patterns_such_as_shapes_or_lines
584,pee_thats_dark_cloudy_or_strong_smelling
585,peeing_less_often_than_usual
586,peeing_or_pooing_yourself
587,pelvic_pain
588,period_pain_that_stops_you_doing_your_normal_activities
589,persistent_cough
590,persistent_pain
591,personality_changes
592,pick_at_skin_to_make_it_smooth
593,pink_blood
594,pink_water_in_toilet_bowl
595,pins_and_needles
596,poo_unusually_large_or_small_and_is_dry_hard_or_lumpy
597,pounding_or_thumping
598,pressure_in_your_ears_and_face
599,problems_getting_pregnant_infertility
600,problems_peeing_there_may_be_blood_in_your_pee_you_may_find_it_hard_to_pee_or_you_may_stop_and_start_a_lot
601,problems_sleeping
602,problems_with_balance
603,problems_with_concentration
604,problems_with_memory
605,problems_with_mental_processes_known_as_fibro-fog_such_as_difficulty_concentrating_or_remembering_things
606,problems_with_movement
607,problems_with_thinking_memory_and_concentration
608,problems_with_vision
609,problems_with_your_digestion_such_as_bloating_constipation_or_diarrhoea
610,produce_pus_that_sticks_to_lashes
611,progressive_weakness_or_paralysis
612,psychological_problems
613,pulsing_feeling_in_stomach
614,pustules
615,racing_or_beating_very_fast
616,raised_rash
617,raised_temperature
618,rash_not_fading_with_glass_test
619,recognising_characters_and_following_plots_in_TV_programmes_or_films
620,recognising_emotions_on_peoples_faces
621,recognising_other_things_such_as_cars_or_animals
622,recognising_peoples_age_and_gender
623,red
624,red_and_watering_eye_on_the_same_side_as_the_pain
625,red_or_bruised
626,red_or_darkened_skin_around_the_painful_area_this_may_be_harder_to_see_on_brown_or_black_skin
627,red_pink_darker_or_same_colour_as_surrounding_skin
628,red_puffy_rounded_face
629,red_streaks_on_poo
630,redness_inside_the_mouth_or_outside_the_mouth_on_the_face_or_jaw
631,redness_this_can_look_different_on_brown_or_black_skin
632,reduced_appetite_and_being_sick
633,reduced_sex_drive_low_libido_and_fertility_problems
634,regularly_drink_more_than_14_units_a_week
635,regularly_nap_during_the_day
636,restricted_movement_of_joints
637,ringing_or_buzzing_in_your_ears_tinnitus
638,rings
639,roof_of_mouth_itchy
640,rub_or_pull_their_ear
641,rubbing_eyes_a_lot
642,runny_nose
643,runny_or_blocked_nose
644,same_colour_as_skin
645,scaly_skin_in_and_around_the_ear
646,see_or_hear_things_that_are_not_there_hallucinations
647,see_things_that_are_not_there_like_objects_shapes_people_or_lights
648,seeing_rings_around_lights
649,seizures
650,seizures_or_fits
651,sensitive_to_light
652,sensitivity_to_hot_or_cold_food_and_drink_in_the_affected_area
653,sensitivity_to_light
654,severe_constant_stomach_pain
655,severe_headache
656,sharp_burning_or_piercing_pain_usually_on_1_side_of_the_head_around_the_eye
657,sharp_pain_when_pooing
658,shivering
659,shivering_or_shaking_rigors
660,short-term_memory_loss
661,shortness_of_breath
662,should_not_stop_you_doing_any_activities_including_sports
663,shoulder_pain
664,shutting_one_eye
665,sight_or_hearing_loss
666,size_between_1cm_and_2cm
667,skin_black_or_brown_skin_may_turn_grey_this_may_be_easier_to_see_on_the_palms_of_the_hands_soles_of_the_feet_lips_gums_and_inside_the_eyelids
668,skin_rash
669,skin_that_bruses_easily
670,sleepier_than_normal
671,slow_or_irregular_breathing
672,slowness_of_thought
673,slurred_or_slow_speech
674,slurred_speech
675,slurring_words
676,small_amount_of_bright_red_blood_in_poo_or_on_toilet_paper
677,small_amount_of_slime_in_poo
678,small_blisters_that_burst_to_leave_red_open_sores_around_your_genitals_anus_thighs_or_bottom_the_sores_may_be_less_red_on_brown_or_black_skin
679,small_brown_spots_on_bedding
680,small_dark_dots
681,small_dry_flakes_of_skin_on_the_nappy_area
682,small_raised_spots
683,smaller_pupil_in_the_eye_on_the_same_side_as_the_pain
684,smell_things_that_do_not_exist
685,smelly_burps_they_may_smell_like_eggs
686,smelly_diarrhoea
687,sneezing
688,sneezing_and_a_runny_nose
689,sneezing_and_coughing
690,sneezing_or_an_itchy_runny_or_blocked_nose
691,soft_spot_on_the_top_of_head_fontanelle_disappears_before_theyre_1_year_old
692,sore
693,sore_and_red_tongue
694,sore_eyelids
695,sore_red_eyes
696,sore_throat
697,speech_problems
698,spend_a_lot_of_time_comparing_looks
699,spending_a_lot_of_time_worrying_about_your_weight_and_body_shape
700,spots_of_blood_on_bedding
701,spread_or_stay_in_small_area
702,spread_to_arms
703,spread_to_back
704,spread_to_jaw
705,spread_to_neck
706,squiggly_lines
707,squinting_when_looking_at_things
708,steady_nerves_or_get_rid_of_hangover
709,still_feeling_tired_after_resting_or_sleeping
710,still_sleep_for_long_hours_at_night
711,stomach_ache
712,stomach_aches
713,stomach_aches_and_cramps
714,stomach_cramps
715,stomach_discomfort
716,stomach_feels_bigger_than_usual
717,stomach_feels_full
718,stomach_pain
719,stomach_pain_feeling_sick_or_being_sick
720,stomach_pain_or_cramps
721,stomach_pain_that_gets_worse_after_you_eat_and_gets_better_after_you_poo_or_fart
722,stomach_rumbles_or_very_windy
723,stomach_rumbling
724,stops_within_few_minutes_of_resting
725,straining_or_in_pain_when_you_have_a_poo
726,strange_sensations_such_as_a_rising_feeling_in_the_stomach_unusual_smells_or_tastes_and_a_tingling_feeling_in_your_arms_or_legs
727,stretchy_skin
728,strong_pain_in_chest_area
729,struggle_to_pay_attention_or_remember_things
730,sudden_change_in_air_pressure_such_as_flying_on_a_plane
731,sudden_or_gradual_pain_in_1_or_both_of_your_testicles_balls
732,sudden_severe_pain_in_a_joint_usually_your_big_toe_but_it_can_be_in_other_joints_in_your_feet_ankles_hands_wrists_elbows_or_knees
733,sudden_strong_urges_to_pee
734,sunken_eyes
735,sunken_soft_spot_fontanelle_on_top_of_their_head
736,swallowing_after_burping
737,sweating
738,sweating_more_than_normal
739,swelling
740,swelling_and_bruising
741,swelling_and_bruising_around_hip_and_upper_leg
742,swelling_and_tenderness
743,swelling_from_a_nearby_insect_bite_injury_or_operation_that_goes_away_after_a_week_or_so
744,swelling_in_1_leg_rarely_both_legs
745,swelling_in_ankles_and_stomach
746,swelling_of_eyelids
747,swelling_of_face
748,swelling_of_feet
749,swelling_of_genitals
750,swelling_of_hands
751,swelling_of_lips
752,swelling_of_the_lips_face_and_eyes_angioedema
753,swelling_of_throat
754,swelling_of_tongue
755,swelling_or_bulging_of_the_muscle
756,swelling_or_lump
757,swelling_or_pain_around_cut_or_wound
758,swelling_or_tenderness_around_ribs
759,swollen
760,swollen_ankles_and_legs
761,swollen_eyes_lips_mouth_throat
762,swollen_feet_or_legs
763,swollen_glands
764,swollen_legs_oedema_or_stomach_ascites_from_a_build-up_of_fluid
765,swollen_or_bruised
766,swollen_or_painful_joints
767,swollen_veins_that_are_hard_or_sore_when_you_touch_them
768,symptoms_of_Alzheimers_disease_such_as_problems_with_memory_and_language_many_people_with_vascular_dementia_also_have_Alzheimers_disease
769,taking_a_long_time_to_recover_after_physical_activity
770,taking_short_fast_breaths
771,taste_things_that_only_you_feel_are_not_pleasant_or_is_strange
772,tender_or_warmer_than_surrounding_skin
773,tenderness_around_the_eyes
774,the_affected_area_may_feel_tender_and_your_head_may_hurt_more_when_touched
775,the_bag_of_skin_containing_your_testicles_scrotum_feeling_tender_warm_and_swollen
776,theyre_not_getting_worse
777,thick_discharge
778,thin_and_watery_discharge
779,think_that_your_body_is_moving_like_flying_or_floating_when_it_is_not
